cod_ubicacion,cod_sector,empleo,excedente,insumos_intermedios_domesticos,insumos_intermedios_importados,exportaciones,ventas_intermedias,ventas_domesticas,produccion_bruta,insumos_intermedios_totales,valor_agregado,remuneraciones,ventas_consumo_final
25.0,39.0,0.8773987889289856,12165.888205092304,10950.017175169594,1376.148816137975,440.9604118198658,19025.326749179178,32737.60842661897,33178.568838438834,12326.165990295753,20852.402848143087,8686.514642038965,13712.281677439796
25.0,40.0,0.9940525889396667,13247.01168187033,10135.51196826573,2345.9500852430533,133.34514703289682,33628.690717720856,39377.43030533887,39510.77545135995,12481.462054520602,27029.313397851165,13782.30171496902,5748.7395876180135
25.0,41.0,0.3189519643783569,21294.424017865214,7696.607261771957,2907.7418306023637,6916.569424373043,30281.66787955286,31873.68931727372,38790.25874164676,10604.34909237432,28185.909649272435,6891.485631407218,1592.0214377208558
25.0,42.0,1.8120280504226685,19599.144193195785,14976.315664648992,3291.1875646528265,493.6152642657298,55500.54947202045,58374.27910217055,58867.89436643629,18267.503229301823,40600.39113814628,21001.246944950497,2873.7296301501115
25.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,44.0,7.420131206512451,8072.834876290004,16054.2016255305,3796.996833267327,0.0,1051.848613069307,103567.42200755797,103567.42200755797,19851.19845879783,83716.22354977197,75643.38867348195,102515.57339550048
25.0,45.0,7.671923160552978,4800.770553581603,52207.70497456404,16824.055039059724,0.0,10304.465951325454,193487.5005733529,193487.5005733529,69031.76001362376,124455.74055972917,119654.97000614756,183183.03462303928
25.0,46.0,6.196788311004639,8376.722068829127,14456.814484185245,2954.697313441073,0.0,6029.924012887896,50151.00049851932,50151.00049851932,17411.511798638137,32739.488699881185,24362.76663206388,44121.07648563143
26.0,1.0,9.479377746582031,177027.950481344,127839.32685421398,39688.23473734398,87284.76866146279,144407.0396369722,295951.89831540594,383236.6669758569,167527.56159155798,215709.1053853108,38681.15490295496,151544.85867843372
26.0,2.0,0.0163450706750154,68.92804077930373,291.3220627071223,52.57446861961035,5.6954053069306925,350.9720240792079,472.53590626892367,478.231310564037,343.89653132673266,134.33478024912168,65.40673845800063,121.56388218971576
26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,4.0,0.4191644191741943,25894.119149695307,2479.421583974449,425.26027836218464,28299.351245909933,1184.1031434710956,1224.7408774704568,29524.092122368573,2904.681862336634,26619.41026104376,725.291111348451,40.63773298754391
26.0,5.0,3.667365550994873,13183.56090465666,107365.01211484637,20461.49743835452,36969.20991496135,35227.69611312935,120969.75857194762,157938.9684879208,127826.5095532009,30112.458934719896,16928.89803006324,85742.06245881827
26.0,6.0,0.0470735654234886,0.4779794621526668,275.24448294346854,139.69128139508143,0.0,473.0758393050144,473.0758393050144,473.0758393050144,414.9357633267327,58.14007496646438,57.66209550431172,0.0
26.0,7.0,0.1753785610198974,490.2929853976365,4023.151110316193,2248.217634320026,5547.46913302076,1706.0504084726924,1706.0504084726924,7253.519541493452,6271.368744636218,982.1507978690514,491.8578124714148,0.0
26.0,8.0,0.0993278920650482,85.19723243436601,2431.960616431811,428.5005514608751,0.0,3377.227564008943,3441.602084895561,3441.602084895561,2860.461167892686,581.1409170028745,495.9436845685085,64.3745208866177
26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,12.0,0.1183205544948577,529.0299649287767,5677.410324256787,1856.325161331204,0.0,8934.182601688917,8934.182601688917,8934.182601688917,7533.735485587992,1400.4471161009262,871.4171511721494,0.0
26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,14.0,0.4569793939590454,870.2334402657299,1786.8733340964548,1001.6012534372404,0.0,3367.211111931012,4862.247235761099,4862.247235761099,2788.474586521878,2073.7726492392208,1203.539208973491,1495.0361238300864
26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,18.0,0.512442409992218,564.3967732430534,1885.9050474864264,533.0875638147556,0.0,2832.6215063302457,4617.920766354519,4617.920766354519,2418.992611301182,2198.928155053338,1634.531381810284,1785.2992600242735
26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,20.0,0.2827201783657074,1273.403667449377,1200.2993507198978,129.44213258383903,21.184983629511336,1457.8472369262215,3002.2394469447463,3023.4244305742573,1329.741483303737,1693.682948282338,420.27927982114346,1544.3922110303415
26.0,21.0,2.586052894592285,2021.595233921431,26187.90895488981,4521.188904605558,0.0,9690.565777364422,42077.65923903162,42077.65923903162,30709.097860507183,11368.56137953625,9346.96614561482,32387.0934616672
26.0,22.0,0.4610833525657654,290.3239150482274,11185.138999833918,530.9532222139892,2.016368761418077,7843.813999381668,13060.42826650655,13062.444635267964,11716.092222047908,1346.3524132200575,1056.0284971600129,5216.61426712488
26.0,23.0,2.3236000537872314,18368.579487529863,66558.71444803577,0.0,14066.371467824976,59053.89465428298,103477.85734968253,117544.2288164957,66558.71444803577,50985.51436845991,32616.934880930057,44423.96269438773
26.0,24.0,3.492565631866455,10111.389544411371,92231.8666216902,8870.866428555733,0.0,33988.86316625232,132191.41924206706,132191.41924206706,101102.73304923411,31088.686192832964,20977.29664740977,98202.55607682656
26.0,25.0,1.849636197090149,6750.882015591184,28647.61099149409,6967.990232048547,0.0,4278.432488309167,51950.58760144619,51950.58760144619,35615.60122354264,16334.986377903546,9584.104363324175,47672.15511414883
26.0,26.0,2.907825469970703,7957.985525074417,33230.636626386455,21637.17383437368,1033.8048749664642,56623.53660065155,70082.62733995785,71116.43221593612,54867.81046076014,16248.621754164164,8290.636230101565,13459.09074031811
26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,30.0,0.0487268678843975,336.96935986202493,322.8015387288406,47.47728410859151,0.0,803.9836465180452,813.1337269881827,813.1337269881827,370.2788228374321,442.8549031389333,105.88554327690832,9.150080470137336
26.0,31.0,0.1388663798570633,0.0,18655.95827152986,1788.940111596295,415.0479010156499,7603.040774357075,21063.45768945896,21478.505591486424,20444.89838312616,1033.6072083602685,1033.6072083602685,13460.416915101883
26.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,33.0,0.0966383442282676,141.22002099265413,1689.2286482069626,4.784063478760779,0.4108868680932609,1779.9496614960078,2083.394306391568,2083.8051932596613,1694.0127116857234,389.792481573938,248.57245956946664,303.4446448955605
26.0,34.0,0.1446478217840194,1464.367115497924,3365.910770866816,2838.7132597023315,21.97831315745768,3153.871716640051,11151.67810220888,11173.656415366337,6204.624031580965,4969.032383785372,3504.665268287448,7997.806385568829
26.0,35.0,0.0346146635711193,361.0160876397317,470.4007278952411,109.70964912935165,81.50376332673267,897.9891199795593,1057.851644228681,1139.3554075554134,580.1103770245927,559.2450315426381,198.2289439029064,159.86252526093898
26.0,36.0,0.1655345261096954,716.652229314596,5317.339686806771,1428.1291385499842,497.7289997879272,7394.296501851166,7394.296501851166,7892.025501639092,6745.468825356756,1146.556676282338,429.90444696774193,0.0
26.0,37.0,0.6099746823310852,15751.362770836156,10766.571596519962,320.0162889811561,65.53395728393484,5934.767712582561,28718.04332029384,28783.57727757777,11086.587885501118,17696.989392076655,1945.6266222523157,22783.27560872309
26.0,38.0,0.0694698169827461,1394.902223678058,547.5583007908017,0.0,0.0,2650.032423951453,2816.9092148757586,2816.9092148757586,547.5583007908017,2269.350914084957,874.4486904068988,166.87679092430534
26.0,39.0,0.0984946191310882,1620.719841788566,1944.426880112424,219.0944057438518,57.393913326093895,1200.5887598134782,4838.197329865218,4895.59124420313,2163.521285856276,2732.069958346854,1111.3501165582882,3637.608570051741
26.0,40.0,0.2759303152561188,4181.753286592143,3897.120134633025,0.0,137.5789913407857,10294.64108989077,10512.892583011178,10650.471574351965,3897.120134633025,6753.35143971894,2571.5981531267967,218.2514931204088
26.0,41.0,0.0785783231258392,3790.33180747876,2558.7093368661767,388.3408201954647,871.7542836410092,5799.76175647397,6699.547083886298,7571.301367527308,2947.0501570616416,4624.251210465666,833.9194029869051,899.7853274123283
26.0,42.0,0.8725185394287109,4824.39044420313,3045.1024687320346,204.8316366860428,51.27763754966464,15261.107686091344,16241.650818565317,16292.92845611498,3249.9341054180777,13042.994350696905,8218.603906493772,980.5431334857872
26.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,44.0,3.6010899543762207,6414.109783036729,7538.135486487385,1716.8048477189395,0.0,391.4979421475567,51852.30373639604,51852.30373639604,9254.940334206323,42597.36340320153,36183.2536201648,51460.80579526031
26.0,45.0,2.9665987491607666,6620.72994037943,23982.666137039923,7727.064094037687,0.0,4542.896585975088,84446.46972678378,84446.46972678378,31709.73023107761,52736.73949570616,46116.00955532673,79903.57314080869
26.0,46.0,2.0018882751464844,8141.061035589908,4967.401475934845,1055.0280526758224,1.0118173107633343e-06,1521.9483759054615,19828.3109488649,19828.31095088853,6022.429528610668,13805.881421266047,5664.820386687959,18306.36257295944
27.0,1.0,3.1497137546539307,15167.694803674223,51305.7978520856,16429.0065247397,20649.721107725327,60617.08541811817,78021.82406816991,98671.54517589524,67734.80437783712,30936.740798058127,15769.045994383903,17404.73865005174
27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,4.0,0.0675909519195556,163.95010732928776,67.62579547492814,11.74598884445864,0.0,238.39176525838388,270.17586001149795,270.17586001149795,79.37178431938678,190.8040756921112,26.853968362823377,31.784094753114022
27.0,5.0,3.312555313110352,6173.582141250718,154639.2396633919,75563.44367239604,112545.24228747364,120083.6068848138,141531.79384917277,254077.03613765823,230202.68333679973,23874.35280085851,17700.77065960779,21448.186965370805
27.0,6.0,0.1355054229497909,57.97015036729479,999.5586199220696,505.0949711248802,0.0718187927179814,630.0339804126478,1925.3532850079848,1925.42510481252,1504.6535910469495,420.7715127537528,362.8013623864581,1295.3193056071543
27.0,7.0,0.3975750207901001,683.0192670967741,2416.807829595656,290.41356307377833,978.481702428617,2884.7771675758545,2884.7771675758545,3863.258870004472,2707.221392669435,1156.0374773350368,473.01821023826255,0.0
27.0,8.0,0.7210803627967834,516.1716731727882,38644.86256106292,21656.37798123028,11276.531050363465,57293.393428767806,57293.393428767806,68569.92447913127,60301.2405422932,8268.683936838072,7752.512263665282,0.0
27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,10.0,0.3148053586483001,5755.431951698499,46445.14398878825,24301.94713534589,36659.07260041648,38291.10571017566,48786.882913655696,85445.95551407218,70747.09112413414,14698.86438993804,8943.432439251357,10495.777202468222
27.0,11.0,0.2040905654430389,782.5602534346855,4613.766520702651,3681.2086855726607,804.9893281686361,6705.07584490578,9770.360283778984,10575.34961194762,8294.975207287129,2280.374405672309,1497.8141512258064,3065.2844388732037
27.0,12.0,0.8068540692329407,10674.577229358032,61838.1699773772,24758.16433162057,5616.133914113063,102852.8768331549,102852.8768331549,108469.01074726798,86596.33430798595,21872.67643928202,11198.099209923988,0.0
27.0,13.0,0.2135398387908935,27.15966366783775,3680.792377387416,1068.8773496723093,802.9973239680612,4851.75420963526,4851.801720528904,5654.7990444969655,4749.669726047908,905.1293174372404,877.9696537694027,0.0475108936442031
27.0,14.0,1.5960476398468018,6222.213206709677,10665.366042205049,6844.705868857234,43.30290733950815,14500.334861419356,29251.347958382627,29294.65086572213,17510.07191106228,11784.578954659852,5562.365748961993,14751.01309696327
27.0,15.0,0.1209944635629654,980.180574047908,2116.7944980134143,868.2344211357394,1.3494152155860748,3155.2753298498883,5561.786339873523,5563.135755089109,2985.028919149154,2578.106835939955,1597.92626088023,2406.5110100236348
27.0,16.0,0.3103023767471313,83.49907819354839,15922.319629061642,6949.4347177617365,1797.548433711913,10151.53005721878,25506.427820090703,27303.97625380262,22871.754346823374,4432.22190697924,4348.722828785692,15354.897762871926
27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,18.0,1.3047571182250977,2619.896675720217,7205.774910967742,3764.09325777068,586.4800867301182,9460.087530404344,17281.15101182242,17867.631098552538,10969.86816873842,6897.762929814116,4277.866254093899,7821.06348040626
27.0,19.0,0.0512927398085594,33.38533510827212,149.06841366975408,129.62362023123603,0.0,421.87606413286494,421.87606413286494,421.87606413286494,278.6920339009901,143.1840302318748,109.79869512360268,0.0
27.0,20.0,0.3066175878047943,540.0351830954966,356.3608942727563,31.83295237559885,0.0,783.5485874774832,1243.4624410961355,1243.4624410961355,388.19384664835513,855.2685944477802,315.2334113522836,459.9138536186522
27.0,21.0,3.5625076293945312,6789.772681065475,36227.764871103165,6893.732459773874,0.0,12774.754570731397,64274.74854825167,64274.74854825167,43121.49733087704,21153.25121737464,14363.478536309163,51499.99397752028
27.0,22.0,0.8401285409927368,338.8294837943149,11078.962989102523,763.7232616901948,260.0028079565634,9479.584170373682,16107.39042004216,16367.39322799872,11842.686250792718,4524.706977206005,4185.87749341169,6627.806249668476
27.0,23.0,3.017150640487671,40411.244240117536,76444.39088595848,0.0,23888.833581133185,69231.3823068617,129678.56471090898,153567.39829204214,76444.39088595848,77123.00740709549,36711.76316697796,60447.18240404727
27.0,24.0,4.547144889831543,12656.072256214627,118536.80566830278,10204.07288024018,0.0,32259.776606824656,166634.33173845033,166634.33173845033,128740.87854753112,37893.4531909192,25237.380933692748,134374.55513061385
27.0,25.0,1.9494712352752688,10874.798384884063,34066.32190555861,8219.568805835836,0.0,2906.3623573299265,64096.63406907441,64096.63406907441,42285.89071139445,21810.74335767997,10935.94497279591,61190.27171174449
27.0,26.0,4.876623153686523,13463.362552058768,39037.00422745449,25199.05281739508,474.7694049543277,68133.16265686874,89485.99969753817,89960.7691024925,64236.05704484957,25724.71205764292,12261.349505584158,21352.837039657617
27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,31.0,0.3019351363182068,843.4874409045034,563.9332131893963,46.27132232769084,26.95572784158416,1693.4618510226765,2042.8853362631748,2069.841064104759,610.2045365289046,1459.6365285876716,616.1490876831683,349.4234852404983
27.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,33.0,0.0889204144477844,71.59083736058767,1323.2860564829127,0.0150052507186202,0.5849730718620249,1025.8787959680612,1880.24512054168,1880.8300936135415,1323.3010617336313,557.5290318799106,485.9381945193229,854.3663245736187
27.0,34.0,0.159212052822113,3080.72470020824,955.5540557266048,311.5227717048866,68.52140860300224,2419.99491145832,5645.627733064197,5714.149141667199,1267.0768274314914,4447.072314235707,1366.3476140274672,3225.6328205940595
27.0,35.0,0.0702390745282173,98.01665725199616,269.9800956218461,56.17279047460875,0.0,515.3153438518045,621.7340399770042,621.7340399770042,326.1528860964548,295.58115286873203,197.56449561673588,106.41869612519962
27.0,36.0,0.1002077460289001,509.0527157840945,2300.4431767282017,555.0962719642287,75.43929360843181,935.2571856352604,3526.7285498153947,3602.167843423826,2855.5394486924306,746.6283947313957,237.5756789473012,2591.4713631683167
27.0,37.0,0.5847604274749756,52359.71485751517,1650.533362631747,53.983525406579375,7.921691758543596,5672.449135075056,55658.46086544108,55666.38255821144,1704.5168880383264,53961.86567017311,1602.1508116461196,49986.01173137783
27.0,38.0,0.1785643100738525,1675.7344626611305,379.6013301309486,0.0,0.0,2306.774834008304,2596.4209245455127,2596.4209245455127,379.6013301309486,2216.819594414564,541.0851317534334,289.6460905372086
27.0,39.0,0.2594518661499023,3718.39371441712,3204.2477298549984,609.7431994378793,220.81278924816357,5195.081100969658,9552.852566433728,9773.665355681893,3813.990929292878,5959.67442740083,2241.2807129837115,4357.771465464069
27.0,40.0,0.600634753704071,9100.335753014371,6128.146885590546,1255.3367081392528,67.74048597892047,15611.914703003513,21196.763865336317,21264.504351315238,7383.483593729799,13881.020757585437,4780.685004571064,5584.849161320984
27.0,41.0,0.1146626323461532,7399.214289129352,2214.9334890373684,424.792382671351,1048.8645391964228,10221.003184219737,10244.95768889684,11293.82222809326,2639.7258717087198,8654.096356384542,1254.88206725519,23.95450467709997
27.0,42.0,0.662505567073822,6011.092848199298,6262.289206045353,1023.6272555681892,10.831727923347174,19149.021347628237,20366.525417300545,20377.35714522389,7285.916461613541,13091.440683610348,7080.34783541105,1217.504069672309
27.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,44.0,2.963569402694702,368.9336056518684,9099.239585553496,1998.805133664644,0.0,366.8492771689556,44486.980924760144,44486.980924760144,11098.044718206324,33388.93620655382,33020.00260090195,44120.13164759119
27.0,45.0,3.3708012104034424,980.6202896148196,19996.86288429256,7052.648443094219,0.0,3686.1997921686366,61867.81901719834,61867.81901719834,27049.511327386776,34818.30768981156,33837.68740120856,58181.6192250297
27.0,46.0,4.562417030334473,8390.463076077931,9588.003563221971,1906.1282704311725,4551.838129885659,3821.3841003027783,28324.257906090068,32876.09603597573,11494.131833653146,21381.96420232258,12991.501125232831,24502.87380578729
28.0,1.0,53.007911682128906,1141973.7086508847,623239.5323484127,198195.19371558225,493522.4137422677,571848.5913445161,1632102.7861693874,2125625.199912667,821434.7260639949,1304190.4738476602,162216.7651977873,1060254.1948248711
28.0,2.0,0.1734079271554947,2824.939682054296,3560.6409355017563,686.823448242734,372.8000540351326,6786.029618744171,7560.122692507186,7932.922746542318,4247.464383744491,3685.458362797828,860.5186807435325,774.093073763015
28.0,3.0,2.1413004398345947,4704.798555503034,10327.118431274352,1119.6996532430533,0.1419063660172468,16830.14756040115,16830.14756040115,16830.28946575535,11446.818084517408,5383.471381237943,678.672825734909,0.0
28.0,4.0,16.368314743041992,1787349.0070269485,324754.2283418307,47382.86512967869,1593840.1137762505,785509.3307383864,788434.6274596998,2382274.74123595,372137.0934715094,2010137.6477644409,222788.64073749215,2925.2967213133184
28.0,5.0,18.830659866333008,190792.57751655063,986294.9023896774,159357.92673898945,626959.9198984196,327032.55017794186,1036840.64861821,1663800.56851663,1145652.8291286668,518147.7393879629,327355.1618714124,709808.0984412802
28.0,6.0,0.7634761929512024,95.3296701424465,21620.122912664323,17431.740167685726,443.1423665078249,12310.49924579751,45640.47631025998,46083.61867676781,39051.86308035005,7031.755597429575,6936.425927287128,33329.97706446247
28.0,7.0,1.0650612115859983,7546.856015095496,42957.46926909486,4338.302402575535,15092.067312045992,44110.69414118939,44110.69414118939,59202.76145323539,47295.7716716704,11906.989781564997,4360.133766469498,0.0
28.0,8.0,1.4570783376693726,10704.320157731076,301394.2669286694,198298.6867540952,109444.87920990356,408019.73990933504,442679.71891304245,552124.5981229461,499692.9536827646,52431.644440181415,41727.32428143852,34659.979002695625
28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,10.0,0.7218093276023865,45066.00853685595,85698.71120887129,52445.11769122709,81200.00056343916,105239.26329366976,130349.81188326288,211549.81244771383,138143.8289000984,73405.98354761545,28339.975010759503,25110.5485895931
28.0,11.0,0.2166221439838409,1189.0959509319707,7807.204555968061,8187.176249683806,1262.4737264669434,5533.14379419227,19420.160598362185,20682.634324829127,15994.380805651868,4688.25351917726,3499.157568245289,13887.016804169914
28.0,12.0,0.6197220683097839,14223.265099508146,27645.574219508144,11326.811421547109,1172.650564445864,61225.80839103163,61225.80839103163,62398.4589564893,38972.38564004344,23426.07331543405,9202.8082159259,0.0
28.0,13.0,0.3550857603549957,95.68413908910892,13425.183827551582,3539.548404655382,0.0,18982.623769571383,18983.08950098499,18983.08950098499,16964.732232206963,2018.357268778026,1922.6731296889172,0.4657324254231875
28.0,14.0,6.983313083648682,83502.82215537528,131848.86169209582,136942.33466193805,33144.22920277483,248674.57444399872,397503.1840053249,430647.41320809966,268791.19635403383,161856.21685507763,78353.39469869052,148828.6095613261
28.0,15.0,0.3823854923248291,3179.673249297988,8761.63418822357,2946.89155065091,0.1336023813478122,10647.75797644714,22731.20151614181,22731.335118523155,11708.52573887448,11022.809379648674,7843.1361303506865,12083.443540706485
28.0,16.0,0.902999460697174,25353.23351897285,66471.87971171383,20436.911103345898,7397.706163285851,52248.1288275848,132613.337054794,140011.04321807984,86908.79081505972,53102.25240403193,27749.01888404727,80365.2082272092
28.0,17.0,0.0794591307640075,646.6647925391248,2620.026896608113,849.4622383136378,942.5793007626957,2716.124683814756,4075.351916826573,5017.931217589269,3469.489135933568,1548.442081655701,901.7772891165762,1359.2272330118171
28.0,18.0,4.673332214355469,26059.64640398595,63842.35789414245,23239.794357922707,6314.132295675503,93199.67244034492,144757.886411222,151072.01870689748,87082.15225307697,63989.866453820505,37930.22005084637,51558.21397087704
28.0,19.0,1.2031667232513428,279367.1167351619,61360.589834997125,55985.1108513114,0.0,75207.68188527116,412453.8821221285,412453.8821221285,117345.70068630853,295108.1814358199,15741.064701669757,337246.2002368572
28.0,20.0,2.3166725635528564,0.0,10488.850138256148,1264.838815029064,0.0,22333.83197486809,23309.114766277868,23309.114766277868,11753.688953285213,11555.425812992657,11555.425812992657,975.2827914097732
28.0,21.0,27.840557098388672,200417.7240868323,940042.9333233958,189832.0884787225,0.0,413970.9733864044,1714864.6668310135,1714864.6668310135,1129875.02180313,584989.6450278838,384571.9209410514,1300893.6934446094
28.0,22.0,5.525569915771484,14325.828246546153,73471.11271625423,7584.134838392846,53.82724617566273,67226.83395243948,109869.2721493606,109923.09939553626,81055.24755464707,28867.85184088917,14542.023595354838,42642.43819692111
28.0,23.0,19.55931282043457,180861.02461092305,353212.54966483806,0.0,213010.9774963347,369183.20508476015,536174.8040042721,749185.7815006068,353212.54966483806,395973.2318357688,215112.2072248457,166991.59891951198
28.0,24.0,27.82084274291992,145417.95560468605,385427.8069504695,51208.48946391568,0.0,191690.60590920728,690799.8241548081,690799.8241548081,436636.2964143852,254163.5277404229,108745.57213573685,499109.2182456008
28.0,25.0,10.515514373779297,56592.47316771894,159246.84767607538,38444.226638349406,0.0,38053.4021911466,305672.59862378536,305672.59862378536,197691.0743144248,107981.5243093606,51389.051142653465,267619.19643365056
28.0,26.0,6.1165971755981445,104161.79721572406,417588.742101984,0.0,2714.983845631428,512322.7808337069,599409.197590168,602124.1814357995,417588.742101984,184535.4393338154,80373.64211809135,87086.4167564612
28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,29.0,6.727558612823486,161905.15711571765,131511.31014975405,12640.658039057167,70709.6494296161,289344.6070482274,296606.8642058997,367316.5136365277,144151.96818881124,223164.54544670455,61259.388330986905,7262.257157672308
28.0,30.0,0.3861133456230163,7831.384934694347,3804.571525314596,620.5671930297029,50.4557585844778,9129.247585778348,15982.141592293838,16032.597350878315,4425.1387183442985,11607.458632534015,3776.073698851485,6852.894005503673
28.0,31.0,0.3945658206939697,3654.1580361137017,6056.690898182051,582.5105199974449,429.332514197381,13126.94471458831,13536.116287243693,13965.44880245289,6639.201418179495,7326.247383261578,3672.089348159693,409.1715726553817
28.0,32.0,0.0714471340179443,3024.8419036576174,4865.91801790099,1677.0355524701374,0.0,11403.469574571702,12741.073343816031,12741.073343816031,6542.95356935931,6198.119774456723,3173.277869787288,1337.6037692443308
28.0,33.0,1.9243749380111692,3595.995016166081,26374.44953901501,1095.5911287230915,58.7794291715107,28479.732284903224,37886.00140937975,37944.78083855126,27470.040668749923,10474.740169801342,6878.745153635261,9406.269124476525
28.0,34.0,0.5921463370323181,10525.87591110316,4890.040055241137,1636.1171191006067,432.5499748629831,13345.40179583264,22945.93752286681,23378.4874977298,6526.157174341744,16852.330323388054,6326.454412284893,9600.535727034174
28.0,35.0,0.3166555166244507,1360.568404951773,2656.531508665602,0.0,18.167800058767167,3457.49498169275,4891.34928815586,4909.517088214628,2656.531508665602,2252.985579549026,892.417173585436,1433.8543064631108
28.0,36.0,2.6358020305633545,12310.779269273717,46776.9075020428,11317.670622477164,2295.0019055279463,26019.51147641009,78269.0479371549,80564.04984268286,58094.57812451997,22469.471718162888,10158.692448889173,52249.53646074481
28.0,37.0,2.135045289993286,690959.9665376071,371845.6292525174,14058.08282028234,3299.796669915044,427495.8261010847,1149549.812529344,1152849.609199259,385903.7120727997,766945.8971264593,75985.93058986394,722053.9864282594
28.0,38.0,0.2867538034915924,18086.71453214947,1659.2985892813797,4275.154403597573,0.0,30069.61009557585,31983.06210004216,31983.06210004216,5934.4529928789525,26048.609107163204,7961.894575013734,1913.4520044663047
28.0,39.0,4.690856456756592,95512.23351657104,123288.7354016378,19576.350176194188,5843.492808237624,149995.72912256533,360146.3280152999,365989.8208235376,142865.085577832,223124.7352446937,127612.50172812265,210150.5988927346
28.0,40.0,2.881763458251953,53156.87635819355,47270.62323066113,10057.451815879913,851.6731107403385,182673.86110031555,185874.42692411115,186726.1000348515,57328.07504654104,129398.02498831046,76241.14862910507,3200.565823795592
28.0,41.0,0.6309271454811096,74460.93461313573,92363.8060833114,16435.409886477166,27807.33517610476,179942.29979366082,180761.642075176,208568.97725128077,108799.21596978857,99769.76128149216,25308.82666835644,819.3422815151708
28.0,42.0,6.718005657196045,120687.20030720408,144373.7742689952,15913.890275168316,36.59811308335995,446982.4460314532,495799.59945020505,495836.1975632884,160287.66454416353,335548.5330191249,214861.33271090896,48817.15341774002
28.0,43.0,20.73863983154297,10133.550337809009,120785.79438431172,39211.40091141233,735.0194656480357,0.0,535303.8782047397,536038.8976703878,159997.19529572406,376041.70237466367,365908.1520368547,535303.8782047397
28.0,44.0,26.11783218383789,9205.332299436604,57627.33527743979,12761.89402464644,0.0,6773.355909784733,353973.89180673263,353973.89180673263,70389.22930208624,283584.66250464646,274379.33020520984,347200.5358969479
28.0,45.0,14.604776382446287,210886.90963052824,275148.1807135152,92213.04599811436,0.0,85327.92526522133,989746.3031471402,989746.3031471402,367361.2267116295,622385.0764355107,411498.1668049824,904418.3778819188
28.0,46.0,23.170499801635746,159012.4116035107,64664.541656140536,13273.46303699521,0.0001042171830086,24217.120033778345,306960.2089388336,306960.2090430508,77938.00469414754,229022.20434991503,70009.79274539254,282743.08890505525
