location_code,sector_code,employment,surplus,domestic_intermediate_inputs,imported_intermediate_inputs,exports,intermediate_sales,domestic_sales,gross_output,total_intermediate_inputs,value_added,wages,consumer_sales
3.0,26.0,10.23761749267578,168.08550780581285,284.4167909830725,189.8644697400192,16.892897630150113,560.1549295381667,721.5831755081443,738.4760731382945,474.2812607230917,264.1948124152028,96.10930460938997,161.42824596997764
3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,29.0,0.3193068504333496,31.22948433727244,49.91501243947621,6.4611112705206,9.842921033535612,86.84757561418077,86.86522745959758,96.70814849441074,56.3761237099968,40.332024784413925,9.10254044586394,0.0176518454167997
3.0,30.0,0.1023845970630645,4.633153064196742,1.374310717342702,0.0,0.0,5.194596035771319,6.426518473331204,6.426518473331204,1.374310717342702,5.052207755988502,0.4190546905142127,1.231922437559885
3.0,31.0,2.347801685333252,87.01934401660812,30.333254694346856,14.29851201405302,3.246244241456404,172.3330634059406,173.43476752858513,176.68101176876397,44.63176670839987,132.04924506164164,45.02990104503353,1.1017041226445226
3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,33.0,1.0002951622009275,1.547729434685404,16.403439759821143,3.5099506547428936,0.0049739112104758,12.139402985627594,28.118758173107636,28.12373208431811,19.91339041456404,8.210341669754072,6.662612235068668,15.979355188757586
3.0,34.0,0.6983938813209534,15.952952909613542,7.804373989140849,2.4099002261258384,0.10744925966145,26.88484109102523,34.43783261961035,34.5452818792718,10.214274215266688,24.33100766400511,8.378054754391568,7.552991528585117
3.0,35.0,0.4624460935592651,3.756270512935164,3.8485720536569783,0.8205829805174065,0.0027094615138933,9.749657687639733,10.180861355477484,10.183570818268924,4.669155034174385,5.514415784094538,1.758145271159374,0.4312036691152986
3.0,36.0,2.3416028022766118,18.64985857809007,78.23330833216225,19.11766616160971,3.793476866176941,19.203635450654744,124.82781193229,128.6212887971894,97.35097449377196,31.27031430341744,12.620455726604918,105.62417648035772
3.0,37.0,2.837104797363281,425.432365695305,31.529412862344294,1.3791116652826574,0.1023798428617055,170.97504174512935,483.48901620568506,483.5913960485468,32.90852452762696,450.6828715196423,25.25050582433727,312.5139744618333
3.0,38.0,0.1225008517503738,24.6351594710955,0.3530586304694985,0.9170805723411052,0.0,27.821285923985947,34.23430810603641,34.23430810603641,1.2701392028106036,32.96416890194826,8.329009430852762,6.413022180772916
3.0,39.0,1.7774418592453003,79.03348820440753,39.672431968061325,4.906453848610668,1.699545713190674,88.23146118556372,163.00502095305015,164.70456666624082,44.57888581539444,120.12568084956882,41.09219264643884,74.77355976748643
3.0,40.0,1.5650421380996704,55.708232776748645,22.650975095496648,6.735850184605558,0.0856809070584477,114.7142590341744,114.95516397955925,115.04084488661768,29.386825280102205,85.65401960651549,29.94578682976685,0.240904945384861
3.0,41.0,1.4683982133865356,111.8866930629192,89.84997998722453,18.692396970935803,26.25029287128713,232.91684983200253,233.12055384222293,259.37084671351005,108.54237695816032,150.82846975534972,38.94177669243054,0.2037040102203768
3.0,42.0,3.3200130462646484,67.73759616097094,49.32656558032578,4.939240748642606,2.519770859150431,182.89478922133503,192.8527299099329,195.37250076908336,54.26580632896838,141.10669444011498,73.36909827914404,9.957940688597892
3.0,43.0,6.299760818481445,6.008417260938997,81.40873416033216,71.88934254870648,0.0,6.995862013414245,365.09783544809966,365.09783544809966,153.29807670903864,211.79975874033852,205.7913414793996,358.101973435963
3.0,44.0,13.168327331542969,1.6447174193548386,32.77622123411051,7.248057984030661,0.0,3.4891464247844137,177.5952801277547,177.5952801277547,40.02427921814117,137.571000908336,135.92628348898117,174.1061337029703
3.0,45.0,9.981172561645508,127.844857410412,208.26122621143404,66.81674328968381,0.0,79.21558781731076,750.8425258971574,750.8425258971574,275.0779695011179,475.7645563960396,347.9196989856276,671.6269380798467
3.0,46.0,8.56733512878418,20.76476789396359,37.03180345448738,7.262670608751198,1.2775471095496648e-08,25.353581566272755,109.57527201277549,109.57527202555094,44.29447406323858,65.2807979635899,44.51603006834877,84.22169044650272
4.0,1.0,1.171040654182434,0.8223768534014692,2.626568427978281,0.8110706343021399,0.8095651906739061,2.207788738422229,4.403763152986266,5.213328343660172,3.4376390622804216,1.775689281379751,0.9533124279782818,2.195974414564037
4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,5.0,0.2923407554626465,8.833913276269563,21.858425186841263,2.7603229945704246,0.0,3.646026004471415,39.63675194123283,39.63675194123283,24.61874818141169,15.018003759821145,6.184090483551581,35.99072593676142
4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,16.0,0.0109538557007908,0.6026973478122005,1.239747497923986,0.1716369645480677,0.1198457208559565,1.0352531140210794,2.4489835170871928,2.568829239220696,1.4113844624720535,1.1574447767486429,0.554747428936442,1.4137304043436605
4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,19.0,0.0009146108059212,0.2934574845097413,0.0067558939635899,0.0,0.0,0.3329300185244331,0.3329300185244331,0.3329300185244331,0.0067558939635899,0.3261741245608431,0.0327166400511018,0.0
4.0,20.0,0.0605558976531028,6.131619181092303,0.9468375126157778,0.0741157304375598,0.0,1.63855660555733,7.957435198977962,7.957435198977962,1.0209532430533377,6.9364819559246245,0.8048627748323219,6.318878593420632
